banks_10mi,banks_1mi,banks_2mi,banks_3mi,banks_5mi,centerxy_full_0p5_intersect_count,centerxy_full_0p5_intersect_gla,centerxy_full_count_10mi,centerxy_full_count_1mi,centerxy_full_count_2mi,centerxy_full_count_3mi,centerxy_full_count_5mi,centerxy_full_gla_10mi,centerxy_full_gla_1mi,centerxy_full_gla_2mi,centerxy_full_gla_3mi,centerxy_full_gla_5mi,centerxy_full_nearest_dist,centerxy_gla_effective_10mi,centerxy_gla_effective_1mi,centerxy_gla_effective_2mi,centerxy_gla_effective_3mi,centerxy_gla_effective_5mi,country_code,dmm_count_10mi,dmm_count_1mi,dmm_count_2mi,dmm_count_3mi,dmm_count_5mi,dmm_gla_10mi,dmm_gla_1mi,dmm_gla_2mi,dmm_gla_3mi,dmm_gla_5mi,dmm_nearest_dist,hrsa_hospitals_10mi,hrsa_hospitals_1mi,hrsa_hospitals_2mi,hrsa_hospitals_3mi,hrsa_hospitals_5mi,hrsa_hospitals_nearest_dist,hrsa_number_of_certified_beds_10mi,hrsa_number_of_certified_beds_1mi,hrsa_number_of_certified_beds_2mi,hrsa_number_of_certified_beds_3mi,hrsa_number_of_certified_beds_5mi,inrix_aadt_ew,inrix_aadt_ns,inrix_afternoon_ew,inrix_afternoon_ns,inrix_breakfast_ew,inrix_breakfast_ns,inrix_dinner_ew,inrix_dinner_ns,inrix_ew_distance,inrix_lunch_ew,inrix_lunch_ns,inrix_night_ew,inrix_night_ns,inrix_ns_distance,inrix_overnight_ew,inrix_overnight_ns,ipeds_postsecondary_nearest_dist,ipeds_postsecondary_schools_10mi,ipeds_postsecondary_schools_1mi,ipeds_postsecondary_schools_2mi,ipeds_postsecondary_schools_3mi,ipeds_postsecondary_schools_5mi,ipeds_postsecondary_schools_total_enrollment_10mi,ipeds_postsecondary_schools_total_enrollment_1mi,ipeds_postsecondary_schools_total_enrollment_2mi,ipeds_postsecondary_schools_total_enrollment_3mi,ipeds_postsecondary_schools_total_enrollment_5mi,military_installations_10mi,military_installations_1mi,military_installations_2mi,military_installations_3mi,military_installations_5mi,nces_private_schools_10mi,nces_private_schools_1mi,nces_private_schools_2mi,nces_private_schools_3mi,nces_private_schools_5mi,nces_private_schools_nearest_dist,nces_private_schools_total_enrollment_10mi,nces_private_schools_total_enrollment_1mi,nces_private_schools_total_enrollment_2mi,nces_private_schools_total_enrollment_3mi,nces_private_schools_total_enrollment_5mi,nces_public_schools_10mi,nces_public_schools_1mi,nces_public_schools_2mi,nces_public_schools_3mi,nces_public_schools_5mi,nces_public_schools_nearest_dist,nces_public_schools_total_enrollment_10mi,nces_public_schools_total_enrollment_1mi,nces_public_schools_total_enrollment_2mi,nces_public_schools_total_enrollment_3mi,nces_public_schools_total_enrollment_5mi,osm_highway_exits_count_10mi,osm_highway_exits_count_1mi,osm_highway_exits_count_2mi,osm_highway_exits_count_3mi,osm_highway_exits_count_5mi,osm_nearest_exit_dist,places_of_worship_10mi,places_of_worship_1mi,places_of_worship_2mi,places_of_worship_3mi,places_of_worship_5mi,store,transitstop_nearest_dist,transitstops
181,5,20,55,100,3,230204.0,68,3,6,14,29,13022983.0,230204.0,609509.0,4115539.0,5615455.0,0.0385352060000579,9150468.673056426,0.0,146640.98793656,3557704.49581955,4353148.42819335,US,15,0,0,4,5,7429112.0,0.0,0.0,3182049.0,3394116.0,2.182219818418184,26,4,5,5,19,0.8918775223018183,5092.0,1150.0,1166.0,1166.0,4391.0,1349,5418,169.0,661.0,178.0,507.0,143.0,539.0,0.0367683164869086,144.0,532.0,67.0,258.0,0.0669327253291954,28.0,59.0,0.9194219754622314,22,1,1,9,13,67697.0,396.0,396.0,40540.0,50190.0,2,0,0,0,0,74,0,6,18,47,1.000563169514889,26758.0,0.0,3291.0,6897.0,18241.0,155,3,11,22,68,0.5539777033234484,87080.0,989.0,5905.0,11344.0,36311.0,115,2,13,31,56,0.7925199371452655,663,17,36,108,297,SK 0292,4.797852135496189,0
26,9,21,21,25,2,172775.0,11,2,6,9,11,2019249.0,172775.0,664298.0,1715826.0,2019249.0,0.1045593935042592,2329487.28656404,0.0,656424.5672721,1924430.3804785495,2329487.28656404,US,3,0,1,3,3,1149087.0,0.0,236709.0,1149087.0,1149087.0,1.856628622711612,1,1,1,1,1,0.5110517924336468,351.0,351.0,351.0,351.0,351.0,3876,12697,910.0,3177.0,679.0,2507.0,841.0,2646.0,0.0829698574960731,784.0,2786.0,558.0,1329.0,0.0275752961004305,104.0,251.0,0.7559251034168241,4,1,4,4,4,10584.0,235.0,10584.0,10584.0,10584.0,0,0,0,0,0,6,3,3,3,5,0.2461782495675825,635.0,252.0,252.0,252.0,557.0,27,4,10,14,20,0.6220611086815818,16663.0,3124.0,5861.0,8839.0,11723.0,10,0,3,5,6,1.0933199409539187,119,41,66,77,102,SK 0513,16.229112309332294,0
165,4,6,6,20,2,440204.0,86,3,3,7,22,16355865.0,497951.0,497951.0,1133564.0,4466562.0,0.1146471286867366,11945375.366625337,372922.53844059,372922.53844059,851848.37874117,3216310.22073159,US,28,1,1,3,10,11421838.0,540000.0,540000.0,1188697.0,3617678.0,0.1325567531412789,6,0,0,0,2,4.855127773329581,2254.0,0.0,0.0,0.0,384.0,4692,19996,523.0,4426.0,364.0,4466.0,475.0,3924.0,0.0275140051538842,471.0,4048.0,276.0,2400.0,0.1615568448288146,45.0,733.0,0.4464069789111849,11,2,2,4,4,30509.0,434.0,434.0,1800.0,1800.0,1,0,0,0,0,32,0,1,2,4,1.234671673504843,10758.0,0.0,142.0,213.0,351.0,128,2,9,14,32,0.605639551852534,95580.0,853.0,7921.0,10694.0,25570.0,175,5,21,28,51,0.1613730548036509,493,10,20,38,111,SK 1570,0.0741426480566453,17
130,6,12,22,46,3,207719.0,64,4,6,19,30,9732914.0,315295.0,469186.0,2886628.0,5578183.0,0.3109439015533435,10484725.261252375,199857.43735864,573548.28095711,3851925.510279629,6483456.4688224895,US,15,0,1,5,8,5832902.0,0.0,282492.0,2242301.0,3999545.0,1.190610069076153,10,0,0,0,4,3.647709676498888,1582.0,0.0,0.0,0.0,285.0,40745,6481,4493.0,685.0,5970.0,459.0,4023.0,660.0,0.0399706221846998,4401.0,516.0,1813.0,380.0,0.0812694690487309,491.0,62.0,1.4491852315776028,6,0,1,1,1,21740.0,0.0,289.0,289.0,289.0,0,0,0,0,0,37,2,6,7,13,0.31570271880246,8821.0,1164.0,1964.0,2094.0,3869.0,72,2,6,7,19,0.136063997010872,62821.0,442.0,4168.0,6504.0,17372.0,88,0,8,21,39,1.500512835295718,466,4,18,27,106,SK 1076,8.90026723832643,0
389,10,30,76,180,2,293013.0,154,3,6,14,39,28498058.0,559658.0,1300660.0,1895229.0,8656534.0,0.2560186779752394,22375359.55068156,842151.65510371,1978879.56617023,2091896.56617023,7957723.253212637,US,46,4,8,11,25,18544022.0,887622.0,1794738.0,2326865.0,9002403.0,0.3136491702660558,39,0,2,6,26,1.8257956305927936,10667.0,0.0,2.0,441.0,8458.0,1781,6719,269.0,1609.0,201.0,1167.0,250.0,1487.0,0.0226091511528081,245.0,1411.0,137.0,846.0,0.0141692165397727,32.0,199.0,2.378201044781745,32,0,0,4,16,190806.0,0.0,0.0,96961.0,180193.0,0,0,0,0,0,96,2,6,15,34,0.7342850915310275,25466.0,757.0,1214.0,4896.0,8527.0,405,0,13,36,97,1.053173821515179,246200.0,0.0,8998.0,22829.0,55978.0,436,8,32,73,204,0.3994046775303342,1496,6,94,189,474,SK 1310,0.0389560596640148,35
101,9,12,20,42,1,134928.0,35,3,5,8,13,6085354.0,563370.0,949027.0,1493958.0,2159311.0,0.0429259726503689,4241873.52960116,625118.09632039,950641.23494951,1527034.50956261,2362716.0940747,US,11,2,2,5,6,3799474.0,428442.0,428442.0,1148030.0,1351942.0,0.6521634596404222,5,0,0,0,2,4.008526641254998,1288.0,0.0,0.0,0.0,665.0,15520,11277,3839.0,1336.0,2856.0,960.0,3279.0,1152.0,0.0827095590456136,3395.0,1063.0,1810.0,609.0,0.0761464471095555,340.0,110.0,5.2424138256718384,5,0,0,0,0,21712.0,0.0,0.0,0.0,0.0,3,0,0,1,1,29,0,2,3,14,1.1401188337775123,6580.0,0.0,743.0,776.0,3667.0,108,3,6,19,40,0.7442169775269243,58373.0,2310.0,3747.0,10189.0,19712.0,80,1,5,13,36,0.659450871000466,170,3,12,24,70,SK 0973,0.0761361955239469,4
38,1,6,7,9,2,324215.0,21,2,3,3,6,4049586.0,324215.0,524986.0,524986.0,753423.0,0.0391582705386075,3497254.808226185,368999.98757955,595861.99107155,595861.99107155,721243.99107155,US,7,1,1,1,1,2324503.0,256000.0,256000.0,256000.0,256000.0,0.1981433518069694,4,0,0,1,1,2.397626320381024,900.0,0.0,0.0,75.0,75.0,12017,4073,2658.0,483.0,3004.0,430.0,2261.0,403.0,0.0900277027215736,2321.0,410.0,1247.0,198.0,0.1379146760671271,526.0,63.0,6.028134596348836,2,0,0,0,0,7305.0,0.0,0.0,0.0,0.0,1,0,0,0,0,12,0,1,1,6,1.1292804487849313,1730.0,0.0,208.0,208.0,516.0,42,4,7,8,14,0.6896228291107641,28896.0,2818.0,4803.0,5233.0,8716.0,22,4,6,7,11,0.5907842519545705,136,5,17,22,46,SK 1747,0.0524266560337395,11
169,2,13,29,77,2,647357.0,67,3,5,11,29,14286958.0,1921827.0,2149809.0,3020416.0,7064129.0,0.1650250518513112,13466735.099038787,716929.05148894,855306.0514889401,1689917.5151956002,7575019.475022139,US,24,3,4,6,17,10186578.0,2015745.0,2290745.0,2665421.0,6109529.0,0.1425721134211746,26,0,2,2,3,1.9503821855521084,5062.0,0.0,226.0,226.0,227.0,1043,12861,152.0,3106.0,146.0,2349.0,134.0,2807.0,0.0669574259339299,135.0,2875.0,73.0,1423.0,0.0453085075674174,30.0,301.0,2.002394615337594,10,0,0,1,5,95200.0,0.0,0.0,124.0,15358.0,1,0,1,1,1,36,0,1,5,10,1.4317604292818442,7961.0,0.0,127.0,489.0,3126.0,227,0,8,48,89,1.2529239735439193,118393.0,0.0,4340.0,12995.0,34106.0,305,3,20,39,104,0.7895436717394556,619,1,32,83,177,SK 1300,0.1246802553621412,4
180,14,22,32,72,1,99226.0,81,2,4,10,35,15599356.0,470829.0,781397.0,2044821.0,8315510.0,0.0482029548886069,11893557.624152074,250897.46800845,250897.46800845,1525166.829788048,6445426.466178757,US,23,1,1,3,13,9478585.0,326630.0,326630.0,1099814.0,5658116.0,0.5774943915378262,16,0,3,4,6,1.3619313176181675,2053.0,0.0,296.0,403.0,1182.0,2633,10619,335.0,1299.0,276.0,990.0,246.0,1103.0,0.0584982700961694,285.0,1162.0,111.0,580.0,0.052173596995881,37.0,127.0,0.5398692769914653,12,1,2,3,3,10459.0,459.0,691.0,1081.0,1081.0,0,0,0,0,0,49,3,6,7,14,0.5412790901684047,14127.0,333.0,615.0,1248.0,3826.0,121,1,7,10,33,0.5664351740658421,101643.0,170.0,9131.0,11684.0,29192.0,88,3,16,39,47,0.8737642824232684,472,12,33,52,100,SK 1417,2.919072808148264,0
123,0,3,15,34,1,73109.0,56,1,1,10,18,8813459.0,73109.0,73109.0,1080048.0,2122719.0,0.0757155342420427,9425846.540915657,0.0,0.0,860065.66423855,2090822.774780494,US,14,0,0,1,3,5574924.0,0.0,0.0,239935.0,699453.0,2.745465763726759,5,0,1,1,3,1.4321019269436628,367.0,0.0,82.0,82.0,255.0,10147,10037,1199.0,1166.0,1064.0,1007.0,1121.0,1096.0,0.0264303544726102,924.0,893.0,595.0,587.0,0.1306384785750014,115.0,107.0,4.569472671139828,6,0,0,0,1,21740.0,0.0,0.0,0.0,168.0,0,0,0,0,0,33,0,0,2,6,2.8481420937288635,8645.0,0.0,0.0,247.0,1350.0,68,3,4,6,16,0.0995848078959387,58450.0,4137.0,4962.0,7330.0,13791.0,55,0,0,7,13,2.642686228129897,418,5,18,47,130,SK 1668,9.528139581827672,0
177,7,15,27,59,2,514411.0,99,2,5,18,40,19627281.0,514411.0,1159019.0,4583280.0,9025497.0,0.3004993233219385,21253331.172743566,455358.0325324,554102.648036733,2960267.811781668,8695844.15222776,US,32,2,3,6,14,13849425.0,475763.0,950919.0,3184791.0,5661722.0,0.2643614895048707,22,1,2,4,7,0.7471170621785695,1804.0,1.0,24.0,206.0,552.0,1256,23847,308.0,2748.0,237.0,2408.0,269.0,2426.0,0.1313557162172469,280.0,2655.0,131.0,1136.0,0.0492890705644174,32.0,232.0,0.9502477253261958,13,1,2,3,3,64998.0,183.0,218.0,557.0,557.0,0,0,0,0,0,44,1,4,7,15,0.8758705195712922,8288.0,134.0,915.0,1648.0,2262.0,222,4,13,23,62,0.5306222932123825,150282.0,3406.0,10878.0,18152.0,38361.0,339,0,12,29,65,1.178716578747674,849,17,71,157,289,SK 1497,0.985246360443404,0
48,17,34,41,45,5,753057.0,10,8,8,9,10,1988605.0,1751392.0,1751392.0,1805717.0,1988605.0,0.1674402074186381,2778195.12135665,2348067.95852224,2348067.95852224,2348067.95852224,2778195.12135665,US,3,3,3,3,3,1358117.0,1358117.0,1358117.0,1358117.0,1358117.0,0.1263426529510911,5,0,4,4,5,1.101551937345926,774.0,0.0,546.0,546.0,774.0,19735,1562,2467.0,394.0,1686.0,278.0,2091.0,330.0,0.0308102469973148,2444.0,385.0,946.0,146.0,0.0525759314695501,142.0,29.0,0.2354725314440114,2,1,2,2,2,18559.0,108.0,18559.0,18559.0,18559.0,0,0,0,0,0,3,1,2,2,2,0.8036414984093592,404.0,134.0,235.0,235.0,235.0,31,2,10,17,22,0.5513458448219515,18566.0,1447.0,6064.0,9723.0,13244.0,35,4,13,18,25,0.8380408563468279,53,13,23,30,41,SK 1459,23.05754621158116,0
414,47,67,97,194,1,250000.0,116,2,6,10,27,27076956.0,492985.0,1560890.0,2365010.0,6877941.0,0.3203535662813413,24239869.27972154,163039.552094723,815141.992851265,1490120.672143895,6179028.35688975,US,41,2,5,6,16,19243321.0,407485.0,1633531.0,1933531.0,6273775.0,0.3887396784853001,22,1,1,5,14,0.5752292520892051,9298.0,245.0,245.0,1439.0,5708.0,799,5974,102.0,1415.0,99.0,1290.0,96.0,1199.0,0.0235321684801278,85.0,1204.0,63.0,692.0,0.0084350654868634,26.0,173.0,0.8513943149756543,55,1,5,13,27,216068.0,425.0,902.0,24713.0,111314.0,1,0,0,0,0,222,7,19,30,62,0.4252066269283464,41567.0,520.0,2799.0,6250.0,14568.0,302,2,19,33,113,0.2296432085576945,166216.0,1345.0,14911.0,23422.0,50332.0,203,0,0,16,104,2.323255582874223,984,25,75,148,287,SK 1120,0.0147308073836837,54
114,5,9,24,51,2,383158.0,50,2,4,9,21,10404337.0,383158.0,626755.0,1490737.0,3835507.0,0.0514957936340882,9594558.58639236,245411.56953998,479204.875910896,1908631.651763216,3742207.8509235214,US,14,0,0,1,4,5555088.0,0.0,0.0,202580.0,1212666.0,2.1736449505251603,5,3,3,3,3,0.298658002760422,1250.0,291.0,291.0,291.0,291.0,20365,2381,4841.0,537.0,4405.0,584.0,4124.0,446.0,0.080177189261112,4083.0,513.0,2312.0,238.0,0.1145913604681658,599.0,63.0,3.0221102030465192,7,0,0,0,1,4886.0,0.0,0.0,0.0,1919.0,0,0,0,0,0,28,0,2,6,15,1.311409358721272,4899.0,0.0,198.0,385.0,2324.0,51,0,5,14,30,1.591834705569209,30864.0,0.0,3811.0,7651.0,18339.0,10,2,3,5,6,0.4515810129435922,233,2,18,51,126,SK 1564,0.0926334823013226,17
127,2,2,16,51,0,0.0,82,1,1,6,21,17776618.0,106627.0,106627.0,1644877.0,5678807.0,0.8903284767189743,16024874.178615011,72376.794107997,72376.794107997,2338102.044655127,6578451.926586137,US,22,0,0,3,12,11251884.0,0.0,0.0,1043765.0,4931270.0,2.4988629508097526,13,0,0,5,8,2.614065466228308,1208.0,0.0,0.0,397.0,823.0,20008,388,3779.0,93.0,6575.0,67.0,3427.0,85.0,0.03479813055753,3658.0,78.0,1669.0,41.0,0.0369697733692599,900.0,24.0,6.066761916270791,10,0,0,0,0,4788.0,0.0,0.0,0.0,0.0,0,0,0,0,0,40,0,2,3,13,1.1746554197491546,5119.0,0.0,30.0,253.0,2702.0,189,2,4,7,43,0.8554006905951572,149315.0,2069.0,4241.0,9535.0,34708.0,99,3,6,17,32,0.4214526263418859,673,3,13,42,144,SK 0387,6.869143125194677,0
101,4,19,24,40,0,0.0,89,0,0,0,21,16303773.0,0.0,0.0,0.0,3473123.0,3.171916374999905,11065221.30147704,0.0,0.0,0.0,2985958.157821225,US,22,0,1,1,6,8849247.0,0.0,126000.0,126000.0,1681497.0,1.5194610082533702,14,1,3,4,8,0.693821680487899,3947.0,528.0,1930.0,2625.0,3418.0,2551,3621,329.0,397.0,320.0,570.0,268.0,334.0,0.0216842836123282,266.0,375.0,137.0,199.0,0.0161521875797173,38.0,88.0,0.1970722530812416,18,1,2,5,6,48710.0,435.0,515.0,36709.0,36734.0,2,0,0,0,0,76,2,5,11,23,0.2506508056039374,15264.0,612.0,691.0,1528.0,4214.0,158,3,11,30,65,0.8433544381268293,86934.0,1384.0,6178.0,15939.0,32749.0,207,13,33,54,95,0.4298728018037682,872,9,78,163,367,SK 0196,4.520970646206097,0
83,9,21,35,59,1,257775.0,53,3,6,12,32,8914188.0,416838.0,1871149.0,2693885.0,6134119.0,0.2513297109045047,7261004.902680821,314908.64818989,1895247.84690619,2712913.5694445497,5180065.860808472,US,11,1,5,5,8,5451763.0,257775.0,2123956.0,2123956.0,4167995.0,0.2148699741258485,3,0,0,2,3,2.328248658955188,1253.0,0.0,0.0,1152.0,1253.0,582,26917,78.0,3417.0,72.0,2349.0,69.0,3034.0,0.0431651751416134,67.0,3172.0,34.0,1647.0,0.0374016594310226,24.0,292.0,2.570808067604349,11,0,0,2,8,63194.0,0.0,0.0,22800.0,47887.0,0,0,0,0,0,17,1,2,5,14,0.5205598372357555,4338.0,142.0,286.0,1004.0,3618.0,101,3,8,17,54,0.3650585624773451,58656.0,1156.0,5349.0,10279.0,28148.0,225,4,20,29,91,0.586774053139898,347,13,32,78,223,SK 1110,2.89291299618245,0
196,7,48,67,103,0,0.0,93,0,5,5,22,18086893.0,0.0,1054415.0,1054415.0,4267626.0,1.9584583384343888,17551882.739551816,0.0,1502484.29456418,1791725.6339251702,3919944.692234428,US,27,0,4,6,11,11175259.0,0.0,1346902.0,1788739.0,4228870.0,1.4860077628459831,29,12,15,16,18,0.3648306989288212,5245.0,3012.0,3896.0,3897.0,3966.0,12645,8254,2392.0,995.0,4034.0,926.0,2019.0,839.0,0.0429390441807733,2510.0,902.0,1096.0,421.0,0.0244035250632015,594.0,145.0,1.6644938650601502,13,0,1,5,6,96179.0,0.0,72302.0,89789.0,93480.0,1,0,0,0,0,40,2,2,7,20,0.3108036872098207,9882.0,102.0,102.0,840.0,3237.0,304,5,17,42,123,0.3521837841153367,161932.0,2608.0,7910.0,19067.0,52698.0,410,12,58,91,142,0.7682258802760754,893,31,90,137,346,SK 1071,0.0874109251191629,34
7,7,7,7,7,1,170547.0,3,3,3,3,3,484810.0,484810.0,484810.0,484810.0,484810.0,0.2020171080552136,416344.30403396,416344.30403396,416344.30403396,416344.30403396,416344.30403396,US,1,1,1,1,1,306649.0,306649.0,306649.0,306649.0,306649.0,0.4087400024391862,1,1,1,1,1,0.8445636772739195,106.0,106.0,106.0,106.0,106.0,3483,304,892.0,64.0,687.0,69.0,717.0,57.0,0.1063374259781596,794.0,55.0,312.0,32.0,0.0160319720555059,80.0,26.0,18.99525258064909,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2,0,0,0,1,3.027302054635137,314.0,0.0,0.0,0.0,270.0,15,4,7,7,9,0.6255138649058589,8026.0,1772.0,2981.0,2981.0,4183.0,0,0,0,0,0,10.091888599456356,35,4,5,5,15,SK 0900,0.1698234072344321,10
12,7,11,11,11,2,271178.0,5,3,5,5,5,554968.0,352438.0,554968.0,554968.0,554968.0,0.1918558255992358,441982.16499496,314798.98219924,441982.16499496,441982.16499496,441982.16499496,US,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.095367041322582,2,0,1,1,1,1.588455328857704,230.0,0.0,210.0,210.0,210.0,2745,12094,431.0,2674.0,317.0,2888.0,344.0,2331.0,0.0335845857326175,375.0,2572.0,147.0,1272.0,0.0297743357203827,34.0,357.0,1.089857434491479,2,0,1,1,1,10646.0,0.0,7783.0,7783.0,7783.0,0,0,0,0,0,4,1,3,3,3,0.657182745738233,1714.0,705.0,1271.0,1271.0,1271.0,16,5,8,9,10,0.5713707712753576,7691.0,2224.0,3137.0,4506.0,4907.0,9,0,0,0,0,8.233514883469716,25,6,11,14,19,SK 1607,3.774768959960849,0
122,2,4,14,39,2,448437.0,117,5,13,18,37,17400980.0,702555.0,2295057.0,4290204.0,6374606.0,0.0820295185381017,15768132.69827171,1009808.629476719,2643989.998091559,4280557.592090139,5925314.473259165,US,23,2,6,8,9,7410112.0,495663.0,1864829.0,3433251.0,3688927.0,0.0933392146986499,4,0,0,0,2,3.1511490241199307,1131.0,0.0,0.0,0.0,634.0,23205,1437,4702.0,371.0,6363.0,215.0,4229.0,338.0,0.0808276225782929,4575.0,316.0,2355.0,167.0,0.0210274878976521,981.0,30.0,1.6837559232078925,8,0,1,2,2,67476.0,0.0,179.0,48250.0,48250.0,2,0,0,0,0,39,0,2,4,13,1.0899969615254728,7155.0,0.0,1308.0,1718.0,4020.0,113,0,3,6,31,1.3082851035909124,108467.0,0.0,2421.0,4594.0,24214.0,74,0,6,22,37,1.6559033559144494,547,7,36,70,183,SK 1309,2.464477684153767,0
46,2,11,14,35,3,387287.0,28,5,6,12,19,5710092.0,618088.0,803041.0,1259015.0,4755880.0,0.115626467134492,5242020.064739309,440947.86601722,625900.86601722,625900.86601722,4457388.990283379,US,7,0,1,2,5,4196581.0,0.0,184953.0,454953.0,3786057.0,1.0514653533378124,6,0,0,4,6,2.405862364477332,2077.0,0.0,0.0,1489.0,2077.0,10677,26675,1394.0,3322.0,1287.0,2556.0,1124.0,2772.0,0.0285123413840256,1281.0,2665.0,545.0,1512.0,0.0277715635301035,130.0,413.0,1.6691967820585842,9,0,4,5,7,84510.0,0.0,66515.0,66570.0,66959.0,0,0,0,0,0,15,1,4,5,7,0.6543599703008417,3106.0,158.0,659.0,834.0,1109.0,51,2,12,24,39,0.3091725213228505,22903.0,2041.0,5445.0,10150.0,16953.0,10,0,0,0,4,4.693252326511932,227,15,65,110,168,SK 1450,0.0377380846852701,25
214,5,12,20,72,1,523411.0,112,1,3,8,29,22794635.0,523411.0,698256.0,1201648.0,4117405.0,0.2874307518356598,12390469.712023836,309234.20304309,393131.629959075,683594.382889525,1682159.164874137,US,28,1,1,1,6,13553920.0,523392.0,523392.0,523392.0,2387424.0,0.2428600239073897,14,0,0,1,4,2.8848129869467387,4443.0,0.0,0.0,34.0,1370.0,25693,61093,3084.0,13724.0,2841.0,16082.0,2596.0,11692.0,0.046707088871482,2681.0,11921.0,1387.0,5696.0,0.0310547631852007,352.0,1977.0,1.497250710111332,22,0,2,3,8,54763.0,0.0,349.0,3708.0,5695.0,0,0,0,0,0,71,0,8,11,25,1.314849905508555,17857.0,0.0,5012.0,6341.0,8916.0,261,0,3,16,61,1.1803822808441478,116832.0,0.0,941.0,8334.0,27908.0,167,6,13,18,30,0.5513575352318717,872,8,31,64,201,SK 1885,1.6143453565177213,0
54,2,2,12,13,1,153086.0,23,1,1,4,9,5097943.0,153086.0,153086.0,461481.0,2399116.0,0.0704534060655339,4583789.044181495,377178.15301871,377178.15301871,669571.55115682,2781777.96724141,US,11,0,0,0,4,4324795.0,0.0,0.0,0.0,1420008.0,3.0462322716492043,10,0,0,0,1,3.407239496667421,1733.0,0.0,0.0,0.0,1.0,23539,476,2642.0,56.0,3452.0,45.0,2269.0,49.0,0.0893778855849933,2383.0,41.0,1155.0,27.0,0.0718382411937578,565.0,23.0,8.522291927659586,4,0,0,0,0,11294.0,0.0,0.0,0.0,0.0,2,0,0,0,0,12,1,2,3,5,0.1067357466326486,2994.0,128.0,788.0,861.0,1295.0,103,0,2,8,21,1.0721970878935776,45493.0,0.0,1357.0,5330.0,13170.0,108,2,2,4,26,0.6964488945581959,318,1,3,14,34,SK 1033,50.674431702669104,0
70,10,11,20,26,2,1254745.0,28,6,6,9,11,5676107.0,2492308.0,2492308.0,2894415.0,3496956.0,0.3033672776186202,5639701.792910471,2740691.3308840403,2740691.3308840403,3304587.48326773,4142508.07565251,US,7,4,4,4,5,3689070.0,2272064.0,2272064.0,2272064.0,3072064.0,0.3847071387308656,4,1,1,1,2,0.7610314240022219,657.0,147.0,147.0,147.0,182.0,9902,4701,2355.0,1123.0,2094.0,856.0,2094.0,1020.0,0.0118074145457058,1969.0,1015.0,1131.0,579.0,0.0415894765411983,259.0,108.0,3.94199329767902,5,0,0,0,2,26185.0,0.0,0.0,0.0,14173.0,0,0,0,0,0,21,0,2,4,9,1.3862410570884565,4206.0,0.0,682.0,910.0,2267.0,94,4,9,14,25,0.23566672327114,50385.0,3361.0,5386.0,7447.0,12275.0,279,13,32,34,104,0.1861872374661721,221,10,19,26,54,SK 1242,0.0393091349386757,11
137,7,14,17,34,2,448815.0,52,6,7,11,22,10782997.0,1291966.0,1737510.0,2576468.0,4975403.0,0.1726722568469664,9465438.004683852,988257.7535308348,1646110.137956085,2614470.657148135,4478069.429967073,US,16,3,4,4,8,7250663.0,830505.0,1405505.0,1405505.0,3082519.0,0.1805143148684049,14,0,0,0,1,3.609933812768113,3178.0,0.0,0.0,0.0,366.0,2677,24764,361.0,3115.0,286.0,2427.0,311.0,2763.0,0.0402885335410944,307.0,2801.0,183.0,1421.0,0.0341697593870537,42.0,293.0,2.4233152993004627,14,0,0,1,2,46079.0,0.0,0.0,165.0,533.0,1,0,0,0,0,21,0,2,3,5,1.0333979357425216,3762.0,0.0,87.0,125.0,356.0,183,2,7,19,44,0.7943891874949741,78115.0,733.0,3488.0,8435.0,20369.0,302,4,14,26,76,0.0503826785198022,541,6,25,67,149,SK 1985,1.1562849937427702,0
56,1,1,1,12,1,408558.0,28,1,1,1,6,5900586.0,408558.0,408558.0,408558.0,1229054.0,0.2823120735514573,9029742.007058691,408558.0,408558.0,408558.0,1888361.4390161696,US,14,2,2,2,4,6498073.0,801741.0,801741.0,801741.0,2251741.0,0.0517380944945051,7,0,0,0,0,6.744622074976959,279.0,0.0,0.0,0.0,0.0,23169,3189,4591.0,326.0,6623.0,240.0,4207.0,304.0,0.0309631509742371,4380.0,272.0,2106.0,178.0,0.0754336195616623,1262.0,46.0,11.05592673690342,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,0,0,0,2,5.5238023405817005,3006.0,0.0,0.0,0.0,379.0,79,0,1,6,17,1.79760006649621,68977.0,0.0,2171.0,5202.0,15106.0,58,4,9,11,24,0.6169850760042096,210,1,5,7,36,SK 1631,2.222560086283925,0
