age0018_p_ta,age65pl_p_ta,age85pl_p_ta,asian_p_ta,avg_faminc_ta,avghhinc_ta,black_p_ta,boomer_p_ta,com0002_p_ta,com0205_p_ta,com0508_p_ta,com0811_p_ta,com12pl_p_ta,crime_total_index_ta,daypop_dens_ta,disposable_inc_avg_ta,dtpop_children_at_home_p_ta,dtpop_homemakers_p_ta,dtpop_retired_disabled_p_ta,dtpop_students_9th_12th_p_ta,dtpop_students_p_ta,dtpop_students_post_secondary_p_ta,dtpop_students_prek_8th_p_ta,dtpop_ta,dtpop_unemployed_p_ta,dtpop_work_at_home_p_ta,edu_9to12_p_ta,edu_assocdeg_p_ta,edu_bach_p_ta,edu_bachplus_female_p_ta,edu_bachplus_male_p_ta,edu_bachplus_p_ta,edu_doctorate_p_ta,edu_highsch_p_ta,edu_lt9_p_ta,edu_master_p_ta,edu_profdeg_p_ta,edu_somecollege_p_ta,emp_accommodation_foodserv_p_ta,emp_admin_support_p_ta,emp_arts_entertainment_p_ta,emp_construction_p_ta,emp_educ_services_p_ta,emp_finance_insurance_p_ta,emp_healthcare_social_assistance_p_ta,emp_information_p_ta,emp_management_p_ta,emp_manfacturing_p_ta,emp_military_ta,emp_mining_p_ta,emp_other_p_ta,emp_p_ta,emp_professional_scientific_p_ta,emp_publicadmin_p_ta,emp_realestate_rentlease_p_ta,emp_retail_trade_p_ta,emp_transportation_storage_p_ta,emp_unknown_ta,emp_utilities_p_ta,emp_wholesale_trade_p_ta,empcy_ta,gdp_ta,genx_p_ta,genz_p_ta,gq_college_p_ta,gq_military_p_ta,gq_other_p_ta,hh_0vehicle_p_ta,hh_1pers_p_ta,hh_1vehicle_p_ta,hh_2pers_p_ta,hh_2vehicle_p_ta,hh_3pers_p_ta,hh_3vehicle_p_ta,hh_4pers_p_ta,hh_4vehicle_p_ta,hh_5pers_p_ta,hh_5vehicle_p_ta,hh_6pers_p_ta,hh_7pers_p_ta,hh_dens_ta,hh_inc_gt_500k_p_ta,hh_inc_gt_75k_p_ta,hh_inc_lt_75k_p_ta,hh_type_1pers_p_ta,hh_type_fam_p_ta,hh_type_female_child_p_ta,hh_type_female_nochild_p_ta,hh_type_female_p_ta,hh_type_male_child_p_ta,hh_type_male_nochild_p_ta,hh_type_male_p_ta,hh_type_married_child_p_ta,hh_type_married_nochild_p_ta,hh_type_married_p_ta,hh_type_nonfam_p_ta,hhcy_ta,hhgrfypy_ta,hhgrpycy_ta,hhinc100pl_p_ta,hhinc150pl_p_ta,hhinc30lt_p_ta,hispanic_p_ta,hu_ownerocc_ta,hu_renterocc_ta,hu_vacant_ta,medhhinc_1mi,medhhinc_dma,medhhinc_ta,medsalcy_ta,millenial_p_ta,mortgage_avgrisk_ta,occ_bc_p_ta,occ_military_p_ta,occ_unclassified_p_ta,occ_wc_p_ta,occhu_ta,other_p_ta,percapita_inc_ta,pop5y_cagr_ta,pop_dens_ta,pop_migration_ta,pop_seasonal_ta,pop_transient_ta,popcy_ta,popgr10cn_ta,popgrfy_ta,popgrpy_ta,poverty_inpoverty_p_ta,spend_breakfastbrunch_ta,spend_dinner_ta,spend_foodbev_ta,spend_lunch_ta,store_num,wealth_hhavg_ta,wealth_hhtotal_ta,white_p_ta
0.266,0.1164,0.0079,0.0995,59617.0,58351.0,0.579,0.1814,0.0645,0.1313,0.1159,0.0937,0.5938,197.0,2646.3849,49179.0,0.2083,0.1533,0.1021,0.005,0.1091,0.092,0.0122,75579.0,0.0201,0.0167,0.1134,0.0723,0.1064,0.0934,0.0657,0.1591,0.0074,0.3378,0.0905,0.0362,0.0091,0.2268,0.0941,0.0403,0.011,0.0311,0.1204,0.0272,0.1474,0.0158,0.0013,0.037,0.0005,0.0007,0.037,0.3905,0.0277,0.1065,0.0178,0.2391,0.0289,0.0008,0.0024,0.013,29513.0,3382576.0,0.196,0.1584,0.1878,0.0,0.0185,0.0803,0.27,0.403,0.2663,0.3378,0.1745,0.1162,0.1326,0.0438,0.0818,0.019,0.0384,0.0364,897.415,0.0021,0.3496,0.6504,0.27,0.6811,0.1619,0.1103,0.2722,0.0243,0.0501,0.0743,0.1415,0.1931,0.3346,0.0489,25630.0,3.38,1.9194,0.1403,0.0348,0.291,0.158,13106.0,12523.0,3927.0,53875.0,70970.0,47693.2784,45750.08,0.214,3.3696,0.6634,0.0005,0.0009,0.3351,25630.0,0.0281,21054.33,0.003716,2586.4955,-610.0,109.0,1586.0,73869.0,7.3564,3.2527,1.8719,0.1675,6688812.0,35086302.0,233528125.0,20511299.0,SK 0708,195622.0,25630.0,0.1354
0.2527,0.149,0.009,0.0117,87021.0,77975.0,0.4525,0.217,0.2052,0.481,0.1323,0.0468,0.1336,226.0,8429.5853,63743.0,0.1584,0.0874,0.0973,0.0035,0.3304,0.3175,0.0095,25109.0,0.0129,0.0389,0.044,0.0378,0.2777,0.2758,0.209,0.4848,0.0189,0.204,0.0242,0.1399,0.0484,0.2052,0.0598,0.0465,0.0177,0.0931,0.1584,0.0165,0.2042,0.0075,0.0033,0.0234,0.0,0.0,0.0452,0.2745,0.0849,0.1511,0.0203,0.0604,0.0039,0.002,0.0,0.0016,6894.0,1193777.0,0.2024,0.1325,0.752,0.0,0.2072,0.1785,0.4031,0.4799,0.3033,0.2829,0.1432,0.0526,0.0836,0.0061,0.0376,0.0,0.0177,0.0115,2927.3651,0.0114,0.4277,0.5723,0.4031,0.4818,0.0841,0.0879,0.172,0.0084,0.0123,0.0207,0.0926,0.1966,0.2892,0.1151,8720.0,-2.7005,-5.2576,0.2748,0.129,0.3392,0.0828,3533.0,5187.0,2198.0,57055.0,57470.0,51317.1772,49443.45,0.1913,3.1948,0.56,0.0,0.002,0.4379,8720.0,0.0279,35389.94,-0.010136,6506.2784,103.0,64.0,160.0,19380.0,-36.6104,-2.5572,-4.9661,0.2073,1759838.0,9648392.0,66333553.0,5471877.0,SK 1075,221779.0,8720.0,0.4251
0.254,0.1602,0.0127,0.036,81460.0,77542.0,0.329,0.2144,0.1283,0.2932,0.2217,0.081,0.2737,126.0,2487.1023,62096.0,0.1746,0.1022,0.1246,0.0036,0.0584,0.0444,0.0104,80217.0,0.0094,0.0128,0.0623,0.104,0.1854,0.1754,0.1364,0.3119,0.0212,0.2703,0.031,0.0721,0.033,0.2205,0.0859,0.0634,0.028,0.0417,0.0351,0.0271,0.1936,0.0241,0.0,0.0574,0.0,0.0003,0.0667,0.5179,0.0585,0.0525,0.0318,0.2035,0.0196,0.0013,0.0005,0.0072,41548.0,4906523.0,0.1864,0.1272,0.0,0.0,0.0776,0.0373,0.3101,0.4139,0.3296,0.3598,0.1718,0.132,0.1145,0.0449,0.0493,0.012,0.0154,0.0093,884.8708,0.0052,0.4838,0.5162,0.3101,0.6208,0.086,0.0778,0.1638,0.0109,0.0148,0.0257,0.1417,0.2896,0.4313,0.0691,28540.0,4.0996,2.3216,0.2396,0.0892,0.2197,0.0536,16746.0,11794.0,3437.0,63239.0,55477.0,62058.0063,41063.93,0.2041,2.9854,0.6956,0.0,0.0019,0.3025,28540.0,0.029,32835.79,0.003894,2104.3041,130.0,315.0,2821.0,67870.0,12.1186,4.0011,1.9624,0.106,6265731.0,33966165.0,232891597.0,19688897.0,SK 0498,226103.0,28540.0,0.5524
0.2543,0.099,0.0027,0.0722,161870.0,165487.0,0.1208,0.1853,0.2793,0.2404,0.0757,0.1701,0.2334,276.0,14814.2252,105457.0,0.1296,0.0394,0.0562,0.0012,0.0228,0.013,0.0086,39017.0,0.0052,0.0686,0.021,0.0309,0.374,0.3447,0.4355,0.7803,0.0473,0.0686,0.0037,0.2629,0.0961,0.0956,0.0846,0.0364,0.0344,0.0173,0.0139,0.0613,0.1939,0.0678,0.0034,0.0153,0.0,0.0,0.0378,0.6781,0.3191,0.0168,0.0284,0.0567,0.0012,0.0025,0.0081,0.0011,26457.0,6850059.0,0.2992,0.0518,0.3552,0.0,0.2795,0.1051,0.602,0.5594,0.2967,0.2806,0.0541,0.0401,0.0342,0.0108,0.0096,0.0041,0.0027,0.0007,6056.7715,0.0404,0.7178,0.2822,0.602,0.2882,0.0069,0.0125,0.0194,0.0045,0.005,0.0095,0.0606,0.1986,0.2593,0.1098,15952.0,10.295,12.3927,0.5436,0.3544,0.1268,0.0715,7586.0,8366.0,3296.0,91379.0,70970.0,109493.2762,52478.9,0.2011,2.8251,0.5561,0.0,0.0025,0.4414,15952.0,0.0345,105033.89,0.021911,9728.3452,74.0,296.0,2771.0,25622.0,31.4417,9.7625,11.4465,0.0847,2469136.0,14742557.0,89909342.0,8025703.0,SK 1177,262425.0,15952.0,0.701
0.2291,0.1581,0.0173,0.051,80335.0,75718.0,0.1017,0.2064,0.0431,0.0869,0.138,0.0938,0.629,172.0,7315.4837,64427.0,0.1163,0.0694,0.0865,0.0025,0.299,0.2897,0.0068,61827.0,0.0097,0.0211,0.0812,0.1177,0.2088,0.1699,0.1488,0.3187,0.0149,0.2749,0.0585,0.0692,0.0258,0.1489,0.0659,0.048,0.0301,0.0885,0.164,0.0399,0.0883,0.0295,0.0,0.0594,0.0,0.0,0.053,0.3981,0.0398,0.0249,0.0293,0.1589,0.0529,0.0016,0.0032,0.0217,24611.0,2559858.0,0.1883,0.1327,0.9616,0.0,0.0384,0.0527,0.2896,0.3716,0.3331,0.452,0.1741,0.0909,0.1221,0.0311,0.0508,0.0016,0.0197,0.0105,1828.9003,0.0085,0.4628,0.5372,0.2896,0.5755,0.0953,0.0829,0.1782,0.0164,0.0431,0.0595,0.1247,0.2131,0.3378,0.1349,15457.0,4.1245,6.1914,0.2748,0.0859,0.2539,0.3787,9455.0,6002.0,1682.0,59934.0,62779.0,57854.0213,48520.24,0.2156,3.2925,0.6979,0.0,0.0017,0.3005,15457.0,0.0267,31169.56,0.011311,4561.3062,78.0,292.0,549.0,38550.0,11.6593,3.8941,5.7847,0.1813,3665888.0,19995722.0,131143846.0,11508371.0,SK 0510,222798.0,15457.0,0.4419
0.2577,0.1293,0.0064,0.273,87102.0,88012.0,0.2484,0.2142,0.0178,0.1263,0.1888,0.1745,0.492,91.0,3983.7046,72340.0,0.3117,0.181,0.156,0.0077,0.0869,0.0614,0.0178,80832.0,0.0378,0.0406,0.07,0.0771,0.1718,0.1418,0.1326,0.2744,0.0084,0.2452,0.1158,0.0727,0.0215,0.2175,0.0708,0.0246,0.0206,0.0711,0.2538,0.0226,0.1078,0.0222,0.0023,0.0203,0.0,0.002,0.0796,0.186,0.0284,0.0393,0.0152,0.1804,0.0261,0.0046,0.0,0.007,15038.0,5927422.0,0.1839,0.1599,0.0,0.0,0.053,0.0403,0.136,0.2301,0.2257,0.4146,0.1902,0.2035,0.2074,0.0845,0.126,0.0271,0.0642,0.0505,1737.6731,0.0101,0.5324,0.4676,0.136,0.8267,0.0729,0.0765,0.1495,0.0231,0.0301,0.0533,0.2923,0.3317,0.624,0.0372,35258.0,2.1469,-5.0328,0.2994,0.1333,0.1735,0.3171,25932.0,9327.0,1578.0,77307.0,72903.0,68638.1741,46685.44,0.1989,3.2349,0.6088,0.0,0.0061,0.3851,35258.0,0.0209,25889.03,-0.010282,5913.5374,-477.0,207.0,0.0,119989.0,55.8413,2.1356,-5.0362,0.109,11455396.0,62863111.0,390215226.0,36179495.0,SK 0455,234569.0,35258.0,0.1406
0.2087,0.2034,0.0107,0.369,128762.0,147450.0,0.109,0.2977,0.0018,0.0196,0.0718,0.1569,0.7476,60.0,3742.3479,103362.0,0.1629,0.0832,0.1575,0.0035,0.0411,0.0282,0.0094,80624.0,0.0198,0.0457,0.0241,0.07,0.3492,0.299,0.286,0.5849,0.0295,0.1325,0.0389,0.16,0.0462,0.1495,0.043,0.0219,0.0208,0.0369,0.0522,0.0323,0.4376,0.0181,0.0038,0.0576,0.0,0.0066,0.0524,0.49,0.0637,0.0081,0.0143,0.1057,0.0119,0.0042,0.0024,0.0062,39503.0,7864667.0,0.1524,0.1272,0.0,0.0,0.2167,0.0345,0.177,0.2727,0.3111,0.4593,0.2064,0.1578,0.186,0.0531,0.079,0.0226,0.0268,0.0137,1258.4981,0.0332,0.693,0.307,0.177,0.7905,0.0658,0.0662,0.1319,0.0062,0.0169,0.0231,0.2462,0.3892,0.6354,0.0326,27113.0,4.2431,-3.3541,0.5161,0.3299,0.1121,0.1091,19721.0,7392.0,1157.0,93264.0,72903.0,104002.9417,50422.75,0.1876,2.6939,0.5248,0.0,0.0043,0.4709,27113.0,0.029,52186.8,-0.005731,3582.4504,497.0,200.0,324.0,77179.0,9.4993,4.4788,-2.8327,0.0713,7660159.0,44778816.0,270009419.0,24899436.0,SK 0056,271636.0,27113.0,0.3839
0.2072,0.2195,0.0241,0.0281,89764.0,85563.0,0.0389,0.2563,0.1022,0.0441,0.0344,0.0529,0.7579,241.0,898.3098,72480.0,0.1634,0.0788,0.2061,0.0035,0.04,0.0269,0.0097,21824.0,0.0081,0.0418,0.0373,0.1347,0.1996,0.1516,0.1568,0.3083,0.0084,0.257,0.0287,0.0822,0.0181,0.2341,0.2028,0.0229,0.0404,0.045,0.0533,0.03,0.0929,0.0145,0.0,0.0511,0.0,0.0,0.0467,0.4616,0.0406,0.0413,0.0616,0.201,0.0455,0.0016,0.004,0.0027,10075.0,1473467.0,0.1845,0.1038,0.0,0.0,1.0,0.038,0.305,0.4278,0.389,0.3809,0.1501,0.1162,0.095,0.0298,0.0418,0.0073,0.0127,0.0065,395.2744,0.0101,0.5362,0.4638,0.305,0.6188,0.0337,0.0524,0.0861,0.0236,0.038,0.0616,0.1214,0.3496,0.471,0.0762,9603.0,6.4395,7.8621,0.2878,0.1372,0.1643,0.0636,5324.0,4279.0,12670.0,78402.0,56781.0,66447.0742,39505.71,0.1851,3.2216,0.7527,0.0,0.0021,0.2453,9603.0,0.0311,37987.74,0.015872,890.3656,1280.0,15473.0,3720.0,21631.0,50.3737,6.6017,8.1919,0.0612,1993346.0,10921408.0,73376837.0,6305781.0,SK 0745,233748.0,9603.0,0.8383
0.2125,0.1762,0.0101,0.0267,115874.0,119071.0,0.065,0.2618,0.0266,0.0658,0.064,0.1194,0.7229,83.0,548.7822,93327.0,0.2223,0.1045,0.1962,0.0064,0.0715,0.0524,0.0126,46977.0,0.02,0.06,0.0353,0.0726,0.2723,0.2234,0.2004,0.4238,0.0148,0.2275,0.0115,0.1169,0.0198,0.2293,0.0703,0.0203,0.0304,0.0387,0.1028,0.038,0.1455,0.0268,0.0,0.0489,0.0,0.0,0.0707,0.3256,0.0448,0.0112,0.0424,0.1925,0.1019,0.0039,0.0033,0.0066,15297.0,4554777.0,0.2056,0.1513,0.0,0.0,0.0755,0.0273,0.174,0.2294,0.372,0.4445,0.1966,0.1932,0.168,0.0833,0.0629,0.0223,0.0178,0.0087,264.9229,0.0184,0.6931,0.3069,0.174,0.7857,0.0324,0.0217,0.0541,0.0266,0.0209,0.0475,0.2845,0.3996,0.6841,0.0403,22678.0,8.7515,10.5477,0.4701,0.2304,0.1113,0.0397,18758.0,3920.0,1214.0,91479.0,63736.0,94576.1396,43366.81,0.1573,3.5472,0.692,0.0,0.0039,0.3041,22678.0,0.0254,44752.5,0.02002,705.8225,2052.0,281.0,753.0,60420.0,46.9796,8.6787,10.4187,0.062,5638587.0,32595688.0,210595668.0,18401634.0,SK 1379,265189.0,22678.0,0.8432
0.2636,0.1479,0.0145,0.0455,81975.0,76885.0,0.0966,0.2087,0.0877,0.1783,0.1971,0.2796,0.257,139.0,3160.6126,65582.0,0.17,0.0737,0.1146,0.004,0.0597,0.0456,0.01,70512.0,0.0119,0.0246,0.0791,0.0879,0.1793,0.135,0.1248,0.2599,0.0037,0.2677,0.0454,0.0717,0.0051,0.26,0.0497,0.0471,0.0226,0.1066,0.0374,0.0419,0.1186,0.0226,0.0048,0.1244,0.0,0.0001,0.0717,0.5454,0.0399,0.0237,0.0147,0.2364,0.0152,0.0029,0.0002,0.0186,38457.0,4930465.0,0.1991,0.1452,0.0,0.0,0.0,0.049,0.2656,0.3169,0.3168,0.4128,0.1722,0.1611,0.1341,0.0511,0.0668,0.0091,0.0261,0.0183,983.2987,0.0053,0.4791,0.5209,0.2656,0.6871,0.105,0.0664,0.1714,0.0222,0.0184,0.0406,0.2075,0.2675,0.475,0.0473,21937.0,3.4143,0.8023,0.2462,0.108,0.1867,0.2387,12804.0,9133.0,1785.0,59971.0,76139.0,60763.0417,46795.72,0.1805,3.076,0.7377,0.0,0.003,0.2593,21937.0,0.0415,29690.07,0.001767,2558.0468,-957.0,123.0,276.0,57069.0,14.2284,3.439,0.8866,0.0831,5581592.0,30226013.0,184690936.0,17392593.0,SK 0417,222167.0,21937.0,0.5778
0.2273,0.1385,0.0072,0.0571,119967.0,109151.0,0.1913,0.2396,0.0604,0.2526,0.2188,0.1708,0.2971,136.0,1231.3023,88781.0,0.1706,0.0974,0.1043,0.0044,0.0484,0.0342,0.0098,55685.0,0.0066,0.0386,0.018,0.0826,0.3099,0.2912,0.2734,0.5646,0.0285,0.1433,0.0065,0.1999,0.0263,0.1851,0.0712,0.0804,0.0172,0.0475,0.0357,0.0151,0.1667,0.0313,0.0012,0.1314,0.0,0.0005,0.0344,0.5341,0.1084,0.0429,0.0464,0.0922,0.0521,0.0023,0.0002,0.0214,29740.0,4208385.0,0.1994,0.1434,0.0,0.0,0.0,0.0142,0.2948,0.3294,0.322,0.4286,0.1673,0.1677,0.1401,0.0489,0.0535,0.0111,0.0158,0.0063,470.1878,0.0197,0.6218,0.3782,0.2948,0.6475,0.0733,0.0332,0.1065,0.0145,0.008,0.0225,0.2401,0.2784,0.5185,0.0577,21264.0,8.866,10.807,0.4368,0.2566,0.1216,0.0523,13509.0,7755.0,1553.0,53246.0,58338.0,86487.9832,44193.9,0.1944,2.8407,0.6529,0.0,0.0027,0.3444,21264.0,0.0425,45251.26,0.021195,1135.3809,1601.0,155.0,1021.0,51347.0,43.3015,9.0558,11.0561,0.0696,5040722.0,28924243.0,175428504.0,16294962.0,SK 1430,257023.0,21264.0,0.6569
0.217,0.1816,0.0233,0.0216,130824.0,147623.0,0.064,0.2218,0.0203,0.0567,0.0201,0.0111,0.8865,133.0,3661.7544,95686.0,0.1399,0.0512,0.1211,0.0035,0.0477,0.0362,0.008,54472.0,0.0125,0.0368,0.0273,0.0662,0.3168,0.2842,0.2716,0.5557,0.0228,0.1144,0.0214,0.1362,0.08,0.2151,0.0511,0.0493,0.026,0.0098,0.0358,0.0295,0.1467,0.0133,0.0023,0.0322,0.3339,0.0014,0.0496,0.5909,0.0318,0.0579,0.0348,0.0781,0.0061,0.003,0.0021,0.0046,32186.0,5931303.0,0.1625,0.1666,0.0,0.8129,0.0071,0.0636,0.3662,0.3954,0.319,0.3854,0.131,0.1119,0.1093,0.0336,0.0495,0.0102,0.0169,0.008,1119.0563,0.0339,0.6178,0.3822,0.3662,0.5581,0.0575,0.0428,0.1004,0.01,0.0102,0.0201,0.2039,0.2337,0.4376,0.0757,16647.0,1.8433,-2.2346,0.4287,0.3032,0.16,0.2629,9144.0,7503.0,1917.0,80315.0,64683.0,84087.3021,45599.86,0.1981,2.8141,0.4177,0.3339,0.0033,0.2451,16647.0,0.0311,62725.52,-0.0041,2826.9163,-540.0,732.0,313.0,42053.0,4.1058,1.568,-2.0331,0.1048,3719821.0,21152776.0,119333173.0,11866685.0,SK 1643,254015.0,16647.0,0.6205
0.1956,0.2183,0.0175,0.0118,111888.0,112395.0,0.0977,0.2633,0.0869,0.1472,0.1067,0.0648,0.5937,114.0,488.1728,84537.0,0.1951,0.1352,0.2346,0.0063,0.0681,0.0512,0.0105,38469.0,0.0137,0.0487,0.0413,0.1018,0.2818,0.2543,0.2186,0.4729,0.0197,0.1861,0.0202,0.1336,0.0378,0.1775,0.0745,0.0261,0.0202,0.0373,0.0713,0.0338,0.2815,0.0123,0.0,0.0478,0.0,0.0022,0.0747,0.3047,0.0439,0.0356,0.0268,0.1568,0.0354,0.0035,0.0005,0.0091,11720.0,3159279.0,0.1793,0.1603,0.0,0.0,0.1443,0.0315,0.251,0.2674,0.3656,0.4643,0.1586,0.1668,0.1389,0.0588,0.0612,0.0113,0.0171,0.0076,233.8828,0.0169,0.6154,0.3846,0.251,0.7274,0.0296,0.0519,0.0815,0.0156,0.0118,0.0274,0.2405,0.3781,0.6185,0.0216,18430.0,8.3072,8.7433,0.4055,0.2107,0.1619,0.0378,13804.0,4627.0,2470.0,73442.0,58200.0,84229.4835,42367.89,0.1584,3.1653,0.6109,0.0,0.0063,0.3829,18430.0,0.0095,45124.53,0.017569,583.6551,1198.0,1211.0,615.0,45993.0,40.1104,8.4741,9.0986,0.0767,4448035.0,24915476.0,153099689.0,14139315.0,SK 0863,264007.0,18430.0,0.8432
0.2457,0.1538,0.0117,0.0381,94014.0,80984.0,0.2998,0.2213,0.053,0.1361,0.1809,0.1964,0.433,137.0,2556.3927,66875.0,0.1858,0.0741,0.1281,0.0047,0.0631,0.0475,0.0109,91879.0,0.0158,0.0314,0.0377,0.089,0.219,0.1911,0.1409,0.332,0.0044,0.274,0.0403,0.097,0.0116,0.227,0.0485,0.0517,0.0185,0.0397,0.038,0.031,0.2307,0.014,0.0034,0.0585,0.1187,0.0009,0.0416,0.5017,0.0451,0.0526,0.0203,0.152,0.0209,0.003,0.0028,0.0067,46091.0,5651606.0,0.21,0.1452,0.0,0.0,0.0903,0.0571,0.3093,0.3825,0.3214,0.3851,0.158,0.125,0.1264,0.0375,0.0541,0.0127,0.0201,0.0107,1036.1994,0.0082,0.5074,0.4926,0.3093,0.6386,0.0761,0.0705,0.1465,0.0221,0.0286,0.0507,0.1974,0.244,0.4413,0.0521,37242.0,1.8976,1.1794,0.2847,0.11,0.1689,0.0538,21947.0,15295.0,2964.0,66813.0,66363.0,65129.7763,47030.32,0.1768,3.1417,0.5595,0.1187,0.0038,0.318,37242.0,0.0415,33776.44,0.00308,2490.2704,26.0,355.0,1113.0,89502.0,30.6637,2.0873,1.5497,0.0864,8845342.0,48644395.0,313582461.0,28003555.0,SK 1912,227676.0,37242.0,0.5668
0.2444,0.1205,0.0069,0.0454,106239.0,102377.0,0.2455,0.2138,0.0537,0.1977,0.1617,0.0859,0.5005,117.0,733.8784,82176.0,0.2611,0.1339,0.1489,0.0066,0.126,0.1045,0.0149,43341.0,0.0108,0.0249,0.0272,0.1178,0.234,0.2062,0.2088,0.415,0.0174,0.2101,0.0174,0.1418,0.0218,0.2125,0.0798,0.0109,0.0245,0.0266,0.112,0.0211,0.1774,0.0074,0.0011,0.0144,0.0,0.0,0.0498,0.2945,0.0717,0.2263,0.0206,0.1226,0.0188,0.0015,0.0038,0.0069,12763.0,3817266.0,0.1983,0.155,0.0,0.0,0.0,0.0274,0.2044,0.2421,0.3181,0.4862,0.2002,0.1743,0.1729,0.043,0.0714,0.027,0.0231,0.0099,366.2088,0.0107,0.6471,0.3529,0.2044,0.7424,0.0449,0.0289,0.0739,0.0352,0.0214,0.0566,0.2786,0.3334,0.612,0.0532,21627.0,10.3466,10.8702,0.4121,0.2026,0.114,0.0489,15270.0,6358.0,1534.0,90236.0,50265.0,86187.6762,42977.7,0.1998,2.8749,0.5637,0.0,0.0031,0.4332,21627.0,0.0307,37812.64,0.020812,1001.9573,1047.0,538.0,0.0,59173.0,69.3191,10.2904,10.8483,0.0574,5743620.0,32501003.0,199107341.0,18453780.0,SK 1385,252039.0,21627.0,0.6295
0.2899,0.0989,0.0053,0.099,121139.0,122292.0,0.1248,0.1738,0.0346,0.1871,0.1193,0.1429,0.515,102.0,1669.1806,98854.0,0.3292,0.16,0.1224,0.0096,0.0997,0.0713,0.0188,30671.0,0.0248,0.0707,0.0444,0.0944,0.3223,0.2246,0.2118,0.4364,0.014,0.1869,0.0318,0.0848,0.0154,0.2061,0.0237,0.0704,0.0212,0.1656,0.1159,0.0319,0.0782,0.005,0.0122,0.1148,0.0,0.0285,0.0613,0.1933,0.0492,0.0136,0.0213,0.1075,0.0311,0.0058,0.0134,0.0245,5927.0,3819262.0,0.2279,0.1909,0.0,0.0,0.0,0.0128,0.1389,0.2148,0.2743,0.5079,0.1903,0.1973,0.2212,0.0488,0.1092,0.0184,0.0421,0.024,755.2009,0.0306,0.6894,0.3106,0.1389,0.8253,0.0646,0.0544,0.1191,0.0172,0.0021,0.0193,0.3907,0.2962,0.6869,0.0358,13877.0,11.4623,17.0451,0.4579,0.271,0.0827,0.2578,10504.0,3373.0,620.0,123237.0,72903.0,93197.795,52480.97,0.1568,2.8102,0.7052,0.0,0.0075,0.2872,13877.0,0.0177,39134.36,0.031838,2363.0435,861.0,44.0,0.0,43421.0,463.7721,11.4257,16.9653,0.0423,4107117.0,24070620.0,144073979.0,13329022.0,SK 1288,256403.0,13877.0,0.5007
0.2248,0.1366,0.0077,0.0514,112700.0,108248.0,0.2493,0.2321,0.0219,0.0772,0.1339,0.1785,0.5879,58.0,725.7798,89081.0,0.2725,0.1515,0.1672,0.0078,0.088,0.0648,0.0154,34147.0,0.0196,0.0867,0.0248,0.1102,0.3058,0.2352,0.2134,0.4486,0.0166,0.191,0.0159,0.1157,0.0104,0.2095,0.0435,0.0566,0.0352,0.0669,0.1377,0.0251,0.1492,0.006,0.0,0.1201,0.0,0.0022,0.0633,0.2146,0.0233,0.0239,0.0126,0.1814,0.0266,0.0038,0.0019,0.0165,7327.0,3334614.0,0.2144,0.167,0.0,0.0,0.2222,0.0111,0.1672,0.1965,0.3191,0.5135,0.1939,0.196,0.1996,0.055,0.0824,0.0279,0.0252,0.0126,374.6543,0.0192,0.6767,0.3233,0.1672,0.7941,0.0596,0.0442,0.1038,0.0306,0.0142,0.0448,0.3215,0.324,0.6455,0.0387,17627.0,5.8671,5.2022,0.475,0.2273,0.1101,0.0666,14993.0,2634.0,802.0,87035.0,64661.0,94829.2941,44762.71,0.169,3.3412,0.6764,0.0,0.0038,0.3198,17627.0,0.0296,38037.19,0.009995,1066.8094,591.0,131.0,0.0,50192.0,86.9673,5.8369,5.0984,0.0626,5084324.0,29282427.0,178445005.0,16493991.0,SK 1507,264158.0,17627.0,0.6031
0.2109,0.1251,0.0049,0.102,152841.0,161941.0,0.0386,0.2729,0.0481,0.0637,0.1263,0.145,0.6153,29.0,3032.8707,124712.0,0.2198,0.1129,0.12,0.007,0.0721,0.0535,0.0116,41001.0,0.0216,0.0969,0.0161,0.0718,0.3894,0.2855,0.3301,0.6156,0.0164,0.1134,0.0112,0.1786,0.0312,0.1719,0.0487,0.0264,0.0196,0.036,0.1116,0.0758,0.3606,0.0171,0.0014,0.0287,0.0,0.0014,0.0567,0.3566,0.0425,0.0154,0.0254,0.1055,0.0146,0.0064,0.0024,0.0025,14621.0,4681363.0,0.1821,0.1817,0.0,0.0,0.0,0.0077,0.1127,0.1621,0.2776,0.5467,0.2164,0.2076,0.2598,0.0584,0.0986,0.0176,0.0252,0.0097,1187.7467,0.0427,0.8309,0.1691,0.1127,0.8617,0.0551,0.0281,0.0832,0.0209,0.0151,0.036,0.3692,0.3733,0.7425,0.0255,16057.0,5.0674,-1.065,0.6945,0.4596,0.0469,0.0823,13771.0,2286.0,390.0,115916.0,76139.0,140871.3387,49233.12,0.1692,2.8843,0.5509,0.0,0.007,0.4421,16057.0,0.0302,52715.96,-0.002106,3660.7335,454.0,46.0,0.0,49489.0,22.3742,5.0705,-1.0487,0.0198,4943949.0,30032620.0,178417965.0,16300420.0,SK 0547,289470.0,16057.0,0.7469
